11:29:08.305 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=94, hexOpcode='5E', opcodeName='LSR', addressingModeDescription='Absolute;X', description='Logical Shift Right', byteCount=3, clocks=7, addressingMode='ABX', cpu=true, handler=true, addHandler=true}
11:29:08.305 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=95, hexOpcode='5F', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=7, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.305 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=96, hexOpcode='60', opcodeName='RTS', addressingModeDescription='Implied', description='Return from Subroutine', byteCount=1, clocks=6, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.305 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=97, hexOpcode='61', opcodeName='ADC', addressingModeDescription='(Indirect;X)', description='Add with Carry', byteCount=2, clocks=6, addressingMode='IZX', cpu=true, handler=true, addHandler=true}
11:29:08.306 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=98, hexOpcode='62', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.306 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=99, hexOpcode='63', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=8, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.306 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=100, hexOpcode='64', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=3, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.306 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=101, hexOpcode='65', opcodeName='ADC', addressingModeDescription='ZeroPage', description='Add with Carry', byteCount=2, clocks=3, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.307 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=102, hexOpcode='66', opcodeName='ROR', addressingModeDescription='ZeroPage', description='Rotate Right', byteCount=2, clocks=5, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.307 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=103, hexOpcode='67', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=5, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.307 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=104, hexOpcode='68', opcodeName='PLA', addressingModeDescription='Implied', description='Pull Accumulator', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.307 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=105, hexOpcode='69', opcodeName='ADC', addressingModeDescription='Immediate', description='Add with Carry', byteCount=2, clocks=2, addressingMode='IMM', cpu=true, handler=true, addHandler=true}
11:29:08.308 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=106, hexOpcode='6A', opcodeName='ROR', addressingModeDescription='Accumulator', description='Rotate Right', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.308 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=107, hexOpcode='6B', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.308 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=108, hexOpcode='6C', opcodeName='JMP', addressingModeDescription='Indirect ', description='Jump', byteCount=3, clocks=5, addressingMode='IND', cpu=true, handler=true, addHandler=true}
11:29:08.308 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=109, hexOpcode='6D', opcodeName='ADC', addressingModeDescription='Absolute', description='Add with Carry', byteCount=3, clocks=4, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.309 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=110, hexOpcode='6E', opcodeName='ROR', addressingModeDescription='Absolute', description='Rotate Right', byteCount=3, clocks=6, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.309 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=111, hexOpcode='6F', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=6, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.309 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=112, hexOpcode='70', opcodeName='BVS', addressingModeDescription='Relative', description='Branch if Overflow Set', byteCount=2, clocks=2, addressingMode='REL', cpu=true, handler=true, addHandler=true}
11:29:08.309 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=113, hexOpcode='71', opcodeName='ADC', addressingModeDescription='(Indirect);Y', description='Add with Carry', byteCount=2, clocks=5, addressingMode='IZY', cpu=true, handler=true, addHandler=true}
11:29:08.309 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=114, hexOpcode='72', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.309 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=115, hexOpcode='73', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=8, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.310 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=116, hexOpcode='74', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.310 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=117, hexOpcode='75', opcodeName='ADC', addressingModeDescription='ZeroPage;X', description='Add with Carry', byteCount=2, clocks=4, addressingMode='ZPX', cpu=true, handler=true, addHandler=true}
11:29:08.310 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=118, hexOpcode='76', opcodeName='ROR', addressingModeDescription='ZeroPage;X', description='Rotate Right', byteCount=2, clocks=6, addressingMode='ZPX', cpu=true, handler=true, addHandler=true}
11:29:08.310 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=119, hexOpcode='77', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=6, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.310 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=120, hexOpcode='78', opcodeName='SEI', addressingModeDescription='Implied', description='Set Interrupt Disable', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.311 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=121, hexOpcode='79', opcodeName='ADC', addressingModeDescription='Absolute;Y', description='Add with Carry', byteCount=3, clocks=4, addressingMode='ABY', cpu=true, handler=true, addHandler=true}
11:29:08.311 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=122, hexOpcode='7A', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.311 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=123, hexOpcode='7B', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=7, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.311 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=124, hexOpcode='7C', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.311 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=125, hexOpcode='7D', opcodeName='ADC', addressingModeDescription='Absolute;X', description='Add with Carry', byteCount=3, clocks=4, addressingMode='ABX', cpu=true, handler=true, addHandler=true}
11:29:08.312 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=126, hexOpcode='7E', opcodeName='ROR', addressingModeDescription='Absolute;X', description='Rotate Right', byteCount=3, clocks=7, addressingMode='ABX', cpu=true, handler=true, addHandler=true}
11:29:08.312 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=127, hexOpcode='7F', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=7, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.312 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=128, hexOpcode='80', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.312 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=129, hexOpcode='81', opcodeName='STA', addressingModeDescription='(Indirect;X)', description='Store Accumulator', byteCount=2, clocks=6, addressingMode='IZX', cpu=true, handler=true, addHandler=true}
11:29:08.312 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=130, hexOpcode='82', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.313 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=131, hexOpcode='83', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=6, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.313 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=132, hexOpcode='84', opcodeName='STY', addressingModeDescription='ZeroPage', description='Store Y Register', byteCount=2, clocks=3, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.313 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=133, hexOpcode='85', opcodeName='STA', addressingModeDescription='ZeroPage', description='Store Accumulator', byteCount=2, clocks=3, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.313 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=134, hexOpcode='86', opcodeName='STX', addressingModeDescription='ZeroPage', description='Store X Register', byteCount=2, clocks=3, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.313 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=135, hexOpcode='87', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=3, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.313 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=136, hexOpcode='88', opcodeName='DEY', addressingModeDescription='Implied', description='Decrement Y Register', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.314 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=137, hexOpcode='89', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.314 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=138, hexOpcode='8A', opcodeName='TXA', addressingModeDescription='Implied', description='Transfer X to Accumulator', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.314 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=139, hexOpcode='8B', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.314 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=140, hexOpcode='8C', opcodeName='STY', addressingModeDescription='Absolute', description='Store Y Register', byteCount=3, clocks=4, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.314 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=141, hexOpcode='8D', opcodeName='STA', addressingModeDescription='Absolute', description='Store Accumulator', byteCount=3, clocks=4, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.314 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=142, hexOpcode='8E', opcodeName='STX', addressingModeDescription='Absolute', description='Store X Register', byteCount=3, clocks=4, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.315 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=143, hexOpcode='8F', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.315 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=144, hexOpcode='90', opcodeName='BCC', addressingModeDescription='Relative', description='Branch if Carry Clear', byteCount=2, clocks=2, addressingMode='REL', cpu=true, handler=true, addHandler=true}
11:29:08.315 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=145, hexOpcode='91', opcodeName='STA', addressingModeDescription='(Indirect);Y', description='Store Accumulator', byteCount=2, clocks=6, addressingMode='IZY', cpu=true, handler=true, addHandler=true}
11:29:08.315 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=146, hexOpcode='92', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.315 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=147, hexOpcode='93', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=6, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.316 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=148, hexOpcode='94', opcodeName='STY', addressingModeDescription='ZeroPage;X', description='Store Y Register', byteCount=2, clocks=4, addressingMode='ZPX', cpu=true, handler=true, addHandler=true}
11:29:08.316 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=149, hexOpcode='95', opcodeName='STA', addressingModeDescription='ZeroPage;X', description='Store Accumulator', byteCount=2, clocks=4, addressingMode='ZPX', cpu=true, handler=true, addHandler=true}
11:29:08.316 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=150, hexOpcode='96', opcodeName='STX', addressingModeDescription='ZeroPage;Y', description='Store X Register', byteCount=2, clocks=4, addressingMode='ZPY', cpu=true, handler=true, addHandler=true}
11:29:08.316 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=151, hexOpcode='97', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.316 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=152, hexOpcode='98', opcodeName='TYA', addressingModeDescription='Implied', description='Transfer Y to Accumulator', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.316 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=153, hexOpcode='99', opcodeName='STA', addressingModeDescription='Absolute;Y', description='Store Accumulator', byteCount=3, clocks=5, addressingMode='ABY', cpu=true, handler=true, addHandler=true}
11:29:08.317 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=154, hexOpcode='9A', opcodeName='TXS', addressingModeDescription='Implied', description='Transfer X to Stack Pointer', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.317 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=155, hexOpcode='9B', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=5, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.317 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=156, hexOpcode='9C', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=5, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.317 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=157, hexOpcode='9D', opcodeName='STA', addressingModeDescription='Absolute;X', description='Store Accumulator', byteCount=3, clocks=5, addressingMode='ABX', cpu=true, handler=true, addHandler=true}
11:29:08.317 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=158, hexOpcode='9E', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=5, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.317 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=159, hexOpcode='9F', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=5, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.318 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=160, hexOpcode='A0', opcodeName='LDY', addressingModeDescription='Immediate', description='Load Y Register', byteCount=2, clocks=2, addressingMode='IMM', cpu=true, handler=true, addHandler=true}
11:29:08.318 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=161, hexOpcode='A1', opcodeName='LDA', addressingModeDescription='(Indirect;X)', description='Load Accumulator', byteCount=2, clocks=6, addressingMode='IZX', cpu=true, handler=true, addHandler=true}
11:29:08.318 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=162, hexOpcode='A2', opcodeName='LDX', addressingModeDescription='Immediate', description='Load X Register', byteCount=2, clocks=2, addressingMode='IMM', cpu=true, handler=true, addHandler=true}
11:29:08.318 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=163, hexOpcode='A3', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=6, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.318 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=164, hexOpcode='A4', opcodeName='LDY', addressingModeDescription='ZeroPage', description='Load Y Register', byteCount=2, clocks=3, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.318 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=165, hexOpcode='A5', opcodeName='LDA', addressingModeDescription='ZeroPage', description='Load Accumulator', byteCount=2, clocks=3, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.318 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=166, hexOpcode='A6', opcodeName='LDX', addressingModeDescription='ZeroPage', description='Load X Register', byteCount=2, clocks=3, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.319 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=167, hexOpcode='A7', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=3, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.319 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=168, hexOpcode='A8', opcodeName='TAY', addressingModeDescription='Implied', description='Transfer Accumulator to Y', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.319 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=169, hexOpcode='A9', opcodeName='LDA', addressingModeDescription='Immediate', description='Load Accumulator', byteCount=2, clocks=2, addressingMode='IMM', cpu=true, handler=true, addHandler=true}
11:29:08.319 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=170, hexOpcode='AA', opcodeName='TAX', addressingModeDescription='Implied', description='Transfer Accumulator to X', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.319 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=171, hexOpcode='AB', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.319 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=172, hexOpcode='AC', opcodeName='LDY', addressingModeDescription='Absolute', description='Load Y Register', byteCount=3, clocks=4, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.319 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=173, hexOpcode='AD', opcodeName='LDA', addressingModeDescription='Absolute', description='Load Accumulator', byteCount=3, clocks=4, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.319 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=174, hexOpcode='AE', opcodeName='LDX', addressingModeDescription='Absolute', description='Load X Register', byteCount=3, clocks=4, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.319 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=175, hexOpcode='AF', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.320 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=176, hexOpcode='B0', opcodeName='BCS', addressingModeDescription='Relative', description='Branch if Carry Set', byteCount=2, clocks=2, addressingMode='REL', cpu=true, handler=true, addHandler=true}
11:29:08.320 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=177, hexOpcode='B1', opcodeName='LDA', addressingModeDescription='(Indirect);Y', description='Load Accumulator', byteCount=2, clocks=5, addressingMode='IZY', cpu=true, handler=true, addHandler=true}
11:29:08.320 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=178, hexOpcode='B2', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.320 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=179, hexOpcode='B3', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=5, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.320 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=180, hexOpcode='B4', opcodeName='LDY', addressingModeDescription='ZeroPage;X', description='Load Y Register', byteCount=2, clocks=4, addressingMode='ZPX', cpu=true, handler=true, addHandler=true}
11:29:08.320 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=181, hexOpcode='B5', opcodeName='LDA', addressingModeDescription='ZeroPage;X', description='Load Accumulator', byteCount=2, clocks=4, addressingMode='ZPX', cpu=true, handler=true, addHandler=true}
11:29:08.321 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=182, hexOpcode='B6', opcodeName='LDX', addressingModeDescription='ZeroPage;Y', description='Load X Register', byteCount=2, clocks=4, addressingMode='ZPY', cpu=true, handler=true, addHandler=true}
11:29:08.321 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=183, hexOpcode='B7', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.321 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=184, hexOpcode='B8', opcodeName='CLV', addressingModeDescription='Implied', description='Clear Overflow Flag', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.321 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=185, hexOpcode='B9', opcodeName='LDA', addressingModeDescription='Absolute;Y', description='Load Accumulator', byteCount=3, clocks=4, addressingMode='ABY', cpu=true, handler=true, addHandler=true}
11:29:08.322 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=186, hexOpcode='BA', opcodeName='TSX', addressingModeDescription='Implied', description='Transfer Stack Pointer to X', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.322 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=187, hexOpcode='BB', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.322 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=188, hexOpcode='BC', opcodeName='LDY', addressingModeDescription='Absolute;X', description='Load Y Register', byteCount=3, clocks=4, addressingMode='ABX', cpu=true, handler=true, addHandler=true}
11:29:08.322 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=189, hexOpcode='BD', opcodeName='LDA', addressingModeDescription='Absolute;X', description='Load Accumulator', byteCount=3, clocks=4, addressingMode='ABX', cpu=true, handler=true, addHandler=true}
11:29:08.322 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=190, hexOpcode='BE', opcodeName='LDX', addressingModeDescription='Absolute;Y', description='Load X Register', byteCount=3, clocks=4, addressingMode='ABY', cpu=true, handler=true, addHandler=true}
11:29:08.322 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=191, hexOpcode='BF', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.323 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=192, hexOpcode='C0', opcodeName='CPY', addressingModeDescription='Immediate', description='Compare Y Register', byteCount=2, clocks=2, addressingMode='IMM', cpu=true, handler=true, addHandler=true}
11:29:08.323 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=193, hexOpcode='C1', opcodeName='CMP', addressingModeDescription='(Indirect;X)', description='Compare', byteCount=2, clocks=6, addressingMode='IZX', cpu=true, handler=true, addHandler=true}
11:29:08.323 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=194, hexOpcode='C2', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.323 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=195, hexOpcode='C3', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=8, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.323 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=196, hexOpcode='C4', opcodeName='CPY', addressingModeDescription='ZeroPage', description='Compare Y Register', byteCount=2, clocks=3, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.324 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=197, hexOpcode='C5', opcodeName='CMP', addressingModeDescription='ZeroPage', description='Compare', byteCount=2, clocks=3, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.324 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=198, hexOpcode='C6', opcodeName='DEC', addressingModeDescription='ZeroPage', description='Decrement Memory', byteCount=2, clocks=5, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.324 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=199, hexOpcode='C7', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=5, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.324 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=200, hexOpcode='C8', opcodeName='INY', addressingModeDescription='Implied', description='Increment Y Register', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.324 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=201, hexOpcode='C9', opcodeName='CMP', addressingModeDescription='Immediate', description='Compare', byteCount=2, clocks=2, addressingMode='IMM', cpu=true, handler=true, addHandler=true}
11:29:08.324 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=202, hexOpcode='CA', opcodeName='DEX', addressingModeDescription='Implied', description='Decrement X Register', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.324 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=203, hexOpcode='CB', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.325 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=204, hexOpcode='CC', opcodeName='CPY', addressingModeDescription='Absolute', description='Compare Y Register', byteCount=3, clocks=4, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
